athlete_id,season,sport,event,position,medal,country,team
106366.0,Summer,Judo,"Extra-Lightweight, Women",15,,Burkina Faso,
106370.0,Summer,Judo,"Extra-Lightweight, Women",1,Gold,Romania,
106372.0,Summer,Judo,"Half-Lightweight, Women",3,Bronze,Algeria,
106378.0,Summer,Judo,"Extra-Lightweight, Women",19,,France,
106385.0,Summer,Judo,"Half-Lightweight, Women",9,,Portugal,
106393.0,Summer,Judo,"Half-Lightweight, Women",1,Gold,People's Republic of China,
106396.0,Summer,Judo,"Half-Lightweight, Women",13,,Senegal,
106399.0,Summer,Judo,"Half-Lightweight, Women",9,,Venezuela,
106402.0,Summer,Judo,"Half-Lightweight, Women",5,,Kazakhstan,
106403.0,Summer,Judo,"Half-Lightweight, Women",7,,Belgium,
106406.0,Summer,Judo,"Lightweight, Women",15,,Cuba,
106411.0,Summer,Judo,"Half-Middleweight, Women",18,,Malta,
106412.0,Summer,Judo,"Lightweight, Women",13,,Algeria,
106415.0,Summer,Judo,"Lightweight, Women",9,,Germany,
106417.0,Summer,Judo,"Half-Middleweight, Women",1,Gold,Japan,
106418.0,Summer,Judo,"Half-Middleweight, Women",9,,Germany,
106421.0,Summer,Judo,"Half-Middleweight, Women",2,Silver,France,
106424.0,Summer,Judo,"Half-Middleweight, Women",5,,Austria,
106425.0,Summer,Judo,"Middleweight, Women",3,Bronze,United States,
106426.0,Summer,Judo,"Half-Middleweight, Women",18,,Great Britain,
106427.0,Summer,Judo,"Half-Middleweight, Women",7,,Slovenia,
106434.0,Summer,Judo,"Middleweight, Women",9,,Algeria,
106435.0,Summer,Judo,"Middleweight, Women",5,,Germany,
106439.0,Summer,Judo,"Middleweight, Women",16,,Belgium,
106441.0,Summer,Judo,"Middleweight, Women",2,Silver,Cuba,
106447.0,Summer,Judo,"Middleweight, Women",13,,Fiji,
106449.0,Summer,Judo,"Half-Heavyweight, Women",9,,Italy,
106454.0,Summer,Judo,"Half-Heavyweight, Women",13,,Russian Federation,
106463.0,Summer,Judo,"Heavyweight, Women",3,Bronze,Slovenia,
106468.0,Summer,Judo,"Heavyweight, Women",9,,Mexico,
106470.0,Summer,Judo,"Heavyweight, Women",9,,Russian Federation,
106471.0,Summer,Judo,"Heavyweight, Women",7,,Egypt,
106473.0,Summer,Judo,"Heavyweight, Women",2,Silver,Japan,
106475.0,Summer,Athletics,"Javelin Throw, Women",,,Greece,
106476.0,Summer,Athletics,"Javelin Throw, Women",6,,Poland,
106477.0,Summer,Athletics,"Javelin Throw, Women",2,Silver,Germany,
106479.0,Summer,Athletics,"Javelin Throw, Women",8,,Spain,
106480.0,Summer,Athletics,"Javelin Throw, Women",1,Gold,Czech Republic,
106481.0,Summer,Athletics,"Javelin Throw, Women",,,Czech Republic,
106487.0,Summer,Athletics,"Javelin Throw, Women",,,Belarus,
106488.0,Summer,Athletics,"Javelin Throw, Women",,,Paraguay,
106491.0,Summer,Athletics,"Javelin Throw, Women",3,Bronze,Great Britain,
106495.0,Summer,Athletics,"Javelin Throw, Women",,,Denmark,
106497.0,Summer,Athletics,"Javelin Throw, Women",,,Estonia,
106498.0,Summer,Athletics,"Javelin Throw, Women",,,South Africa,
106501.0,Summer,Athletics,"Javelin Throw, Women",,,United States,
106502.0,Summer,Athletics,"Javelin Throw, Women",,,Samoa,
106503.0,Summer,Triathlon,"Olympic Distance, Men",3,Bronze,New Zealand,
106504.0,Summer,Triathlon,"Olympic Distance, Men",10,,France,
106506.0,Summer,Triathlon,"Olympic Distance, Men",43,,"Hong Kong, China",
106507.0,Summer,Triathlon,"Olympic Distance, Men",48,,Japan,
106508.0,Summer,Triathlon,"Olympic Distance, Men",41,,Estonia,
106509.0,Summer,Triathlon,"Olympic Distance, Men",33,,Italy,
106518.0,Summer,Triathlon,"Olympic Distance, Men",21,,Kazakhstan,
106519.0,Summer,Triathlon,"Olympic Distance, Men",9,,Russian Federation,
106521.0,Summer,Triathlon,"Olympic Distance, Men",8,,Denmark,
106528.0,Summer,Triathlon,"Olympic Distance, Men",23,,Switzerland,
106532.0,Summer,Athletics,"Long Jump, Women",6,,Great Britain,
106534.0,Summer,Athletics,"Long Jump, Women",,,India,
106535.0,Summer,Athletics,"Long Jump, Women",7,,United States,
106538.0,Summer,Athletics,"Long Jump, Women",,,Czech Republic,
106538.0,Summer,Athletics,"Heptathlon, Women",,,Czech Republic,
106546.0,Summer,Athletics,"Long Jump, Women",10,,Brazil,
106553.0,Summer,Athletics,"Pole Vault, Men",,,Japan,
106554.0,Summer,Athletics,"Pole Vault, Men",3,Bronze,United States,
106557.0,Summer,Athletics,"Pole Vault, Men",,,Slovenia,
106558.0,Summer,Athletics,"Pole Vault, Men",,,Bulgaria,
106559.0,Summer,Athletics,"Pole Vault, Men",1,Gold,Australia,
106561.0,Summer,Athletics,"Pole Vault, Men",,,Republic of Korea,
106564.0,Summer,Athletics,"Pole Vault, Men",,,People's Republic of China,
106565.0,Summer,Athletics,"Pole Vault, Men",8,,Russian Federation,
106567.0,Summer,Athletics,"Pole Vault, Men",,,Ukraine,
106573.0,Summer,Athletics,"Pole Vault, Men",,,Mexico,
106577.0,Summer,Athletics,"1,500 metres, Men",,,Ireland,
106577.0,Summer,Athletics,"5,000 metres, Men",,,Ireland,
106578.0,Summer,Athletics,"5,000 metres, Men",,,Qatar,
106579.0,Summer,Athletics,"10,000 metres, Men",35,,Mexico,
106581.0,Summer,Athletics,"Marathon, Men",,,Bahrain,
106582.0,Summer,Athletics,"5,000 metres, Men",,,Belgium,
106584.0,Summer,Athletics,"5,000 metres, Men",2,Silver,Kenya,
106587.0,Summer,Athletics,"Marathon, Men",20,,Morocco,
106591.0,Summer,Athletics,"10,000 metres, Men",,,Algeria,
106593.0,Summer,Athletics,"10,000 metres, Men",23,,Spain,
106595.0,Summer,Athletics,"800 metres, Men",,,South Africa,
106601.0,Summer,Athletics,"800 metres, Men",,,Bolivia,
106603.0,Summer,Athletics,"800 metres, Men",,,Canada,
106611.0,Summer,Athletics,"800 metres, Men",1,Gold,Kenya,
106612.0,Summer,Athletics,"800 metres, Men",2,Silver,Sudan,
106613.0,Summer,Athletics,"800 metres, Men",,,United Republic of Tanzania,
106616.0,Summer,Athletics,"800 metres, Men",,,Kuwait,
106617.0,Summer,Athletics,"800 metres, Men",,,Spain,
106621.0,Summer,Athletics,"800 metres, Men",,,Morocco,
106623.0,Summer,Athletics,"800 metres, Men",7,,Algeria,
106625.0,Summer,Athletics,"800 metres, Men",,,Islamic Republic of Iran,
106627.0,Summer,Athletics,"800 metres, Men",,,Latvia,
106628.0,Summer,Athletics,"800 metres, Men",,,Spain,
106631.0,Summer,Athletics,"800 metres, Men",,,Senegal,
106632.0,Summer,Athletics,"800 metres, Men",,,Kingdom of Saudi Arabia,
106635.0,Summer,Athletics,"800 metres, Men",,,Spain,
106638.0,Summer,Athletics,"800 metres, Men",4,,Canada,
106639.0,Summer,Athletics,"800 metres, Men",5,,Bahrain,
106642.0,Summer,Athletics,"800 metres, Men",,,Ecuador,
106642.0,Summer,Athletics,"1,500 metres, Men",,,Ecuador,
106644.0,Summer,Judo,"Extra-Lightweight, Men",13,,Morocco,
106647.0,Summer,Judo,"Extra-Lightweight, Men",7,,Great Britain,
106651.0,Summer,Judo,"Extra-Lightweight, Men",9,,Islamic Republic of Iran,
106652.0,Summer,Judo,"Half-Lightweight, Men",21,,Armenia,
106654.0,Summer,Judo,"Extra-Lightweight, Men",21,,Mongolia,
106656.0,Summer,Judo,"Extra-Lightweight, Men",5,,Israel,
106657.0,Summer,Judo,"Extra-Lightweight, Men",21,,Lithuania,
106658.0,Summer,Judo,"Extra-Lightweight, Men",17,,United States,
106660.0,Summer,Judo,"Half-Lightweight, Men",2,Silver,France,
106661.0,Summer,Judo,"Extra-Lightweight, Men",1,Gold,Republic of Korea,
106662.0,Summer,Judo,"Extra-Lightweight, Men",2,Silver,Austria,
106667.0,Summer,Judo,"Extra-Lightweight, Men",13,,Argentina,
106670.0,Summer,Judo,"Half-Lightweight, Men",17,,Hungary,
106671.0,Summer,Judo,"Lightweight, Men",13,,Portugal,
106675.0,Summer,Judo,"Half-Lightweight, Men",7,,Egypt,
106680.0,Summer,Judo,"Lightweight, Men",9,,Mongolia,
106681.0,Summer,Judo,"Half-Lightweight, Men",1,Gold,Japan,
106690.0,Summer,Judo,"Lightweight, Men",17,,Poland,
106691.0,Summer,Judo,"Lightweight, Men",3,Bronze,Brazil,
106693.0,Summer,Judo,"Lightweight, Men",17,,Georgia,
106694.0,Summer,Judo,"Extra-Lightweight, Men",13,,Greece,
106702.0,Summer,Judo,"Half-Middleweight, Men",17,,Islamic Republic of Iran,
106704.0,Summer,Judo,"Lightweight, Men",21,,Venezuela,
106705.0,Summer,Judo,"Half-Middleweight, Men",9,,Portugal,
106708.0,Summer,Judo,"Half-Heavyweight, Men",21,,Libya,
106711.0,Summer,Judo,"Half-Middleweight, Men",5,,Netherlands,
106712.0,Summer,Judo,"Half-Middleweight, Men",13,,Belarus,
106715.0,Summer,Judo,"Half-Middleweight, Men",3,Bronze,Ukraine,
106717.0,Summer,Judo,"Middleweight, Men",2,Silver,Algeria,
106719.0,Summer,Judo,"Half-Middleweight, Men",5,,Mongolia,
106723.0,Summer,Judo,"Middleweight, Men",20,,Greece,
106727.0,Summer,Judo,"Middleweight, Men",9,,Italy,
106728.0,Summer,Judo,"Half-Middleweight, Men",9,,Colombia,
106730.0,Summer,Judo,"Middleweight, Men",20,,Great Britain,
106735.0,Summer,Judo,"Middleweight, Men",20,,Ukraine,
106736.0,Summer,Judo,"Middleweight, Men",15,,Spain,
106737.0,Summer,Judo,"Middleweight, Men",15,,Venezuela,
106738.0,Summer,Judo,"Middleweight, Men",15,,Japan,
106742.0,Summer,Judo,"Half-Heavyweight, Men",5,,Poland,
106745.0,Summer,Judo,"Middleweight, Men",3,Bronze,Egypt,
106747.0,Summer,Judo,"Half-Heavyweight, Men",9,,Bosnia and Herzegovina,
106750.0,Summer,Judo,"Half-Heavyweight, Men",3,Bronze,Azerbaijan,
106757.0,Summer,Judo,"Half-Heavyweight, Men",17,,Cameroon,
106761.0,Summer,Judo,"Half-Heavyweight, Men",21,,Slovakia,
106765.0,Summer,Judo,"Half-Heavyweight, Men",17,,Cuba,
106769.0,Summer,Judo,"Heavyweight, Men",13,,Egypt,
106770.0,Summer,Judo,"Heavyweight, Men",9,,Italy,
106772.0,Summer,Judo,"Heavyweight, Men",21,,Republic of Korea,
106774.0,Summer,Judo,"Heavyweight, Men",17,,Kazakhstan,
106776.0,Summer,Judo,"Half-Heavyweight, Men",13,,Japan,
106777.0,Summer,Judo,"Heavyweight, Men",9,,Germany,
106779.0,Summer,Judo,"Heavyweight, Men",21,,Belarus,
106781.0,Summer,Judo,"Heavyweight, Men",33,,Haiti,
106782.0,Summer,Judo,"Heavyweight, Men",5,,Georgia,
106789.0,Summer,Beach Volleyball,"Beach Volleyball, Men",2,Silver,Brazil,Fábio
106792.0,Summer,Beach Volleyball,"Beach Volleyball, Men",17,,Switzerland,Sascha Heyer
106794.0,Summer,Beach Volleyball,"Beach Volleyball, Men",9,,Austria,Clemens Doppler
106798.0,Summer,Beach Volleyball,"Beach Volleyball, Men",19,,Germany,Julius Brink
106800.0,Summer,Beach Volleyball,"Beach Volleyball, Men",9,,Spain,Raúl Mesa
106803.0,Summer,Beach Volleyball,"Beach Volleyball, Men",9,,Australia,Josh Slack
106809.0,Summer,Beach Volleyball,"Beach Volleyball, Men",5,,Austria,Alexander Horst
106814.0,Summer,Beach Volleyball,"Beach Volleyball, Women",19,,Greece,Vaso Karadasiou
106817.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Norway,Nila Håkedal
106819.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Norway,Kathrine Maaseide
106821.0,Summer,Beach Volleyball,"Beach Volleyball, Women",19,,Japan,Mika Saiki
106824.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Germany,Okka Rau
106825.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Germany,Stephanie Pohl
106826.0,Summer,Beach Volleyball,"Beach Volleyball, Women",19,,Switzerland,Lea Schwer
106828.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Greece,Maria Tsiartsiani
106832.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Norway,Ingrid Tørlen
106837.0,Summer,Beach Volleyball,"Beach Volleyball, Women",9,,Norway,Susanne Glesnes
106840.0,Summer,Beach Volleyball,"Beach Volleyball, Women",17,,Mexico,Bibiana Candelas
106841.0,Summer,Cycling Track,"Sprint, Women",2,Silver,Australia,
106843.0,Summer,Cycling Track,"Sprint, Women",6,,Belarus,
106844.0,Summer,Cycling Track,"Sprint, Women",8,,Lithuania,
106845.0,Summer,Cycling Track,"Sprint, Women",11,,Netherlands,
106846.0,Summer,Cycling Track,"Sprint, Women",1,Gold,Great Britain,
106847.0,Summer,Cycling Track,"Sprint, Women",9,,Russian Federation,
106850.0,Summer,Cycling Track,"Individual Pursuit, Women",7,,Australia,
106851.0,Summer,Cycling Road,"Road Race, Individual, Women",,,Australia,
106851.0,Summer,Cycling Track,"Points Race, Women",6,,Australia,
106855.0,Summer,Cycling Track,"Sprint, Women",7,,United States,
106856.0,Summer,Cycling Road,"Road Race, Individual, Women",,,Italy,
106856.0,Summer,Cycling Track,"Points Race, Women",14,,Italy,
106863.0,Summer,Cycling Track,"Individual Pursuit, 4,000 metres, Men",10,,Spain,
106863.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",7,,Spain,Spain
106864.0,Summer,Cycling Track,"Individual Pursuit, 4,000 metres, Men",5,,Ukraine,
106864.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",9,,Ukraine,Ukraine
106865.0,Summer,Cycling Track,"Individual Pursuit, 4,000 metres, Men",15,,France,
106868.0,Summer,Cycling Road,"Individual Time Trial, Men",20,,Belarus,
106868.0,Summer,Cycling Track,"Points Race, Men",5,,Belarus,
106870.0,Summer,Cycling Track,"Sprint, Men",7,,Netherlands,
106870.0,Summer,Cycling Track,"Keirin, Men",12,,Netherlands,
106870.0,Summer,Cycling Track,"Team Sprint, Men",5,,Netherlands,Netherlands
106872.0,Summer,Cycling Track,"Keirin, Men",5,,Germany,
106874.0,Summer,Cycling Track,"Madison, Men",13,,Czech Republic,Milan Kadlec
106875.0,Summer,Cycling Track,"Sprint, Men",6,,Netherlands,
106875.0,Summer,Cycling Track,"Keirin, Men",21,,Netherlands,
106875.0,Summer,Cycling Track,"Team Sprint, Men",5,,Netherlands,Netherlands
106880.0,Summer,Cycling Track,"Sprint, Men",11,,Australia,
106880.0,Summer,Cycling Track,"Keirin, Men",8,,Australia,
106880.0,Summer,Cycling Track,"Team Sprint, Men",4,,Australia,Australia
106882.0,Summer,Cycling Track,"Sprint, Men",3,Bronze,France,
106882.0,Summer,Cycling Track,"Team Sprint, Men",2,Silver,France,France
106883.0,Summer,Cycling Track,"Keirin, Men",2,Silver,Great Britain,
106885.0,Summer,Cycling Track,"Sprint, Men",17,,Poland,
106885.0,Summer,Cycling Track,"Team Sprint, Men",13,,Poland,Poland
106886.0,Summer,Cycling Track,"Keirin, Men",9,,Malaysia,
106886.0,Summer,Cycling Track,"Team Sprint, Men",7,,Malaysia,Malaysia
106890.0,Summer,Cycling Track,"Team Sprint, Men",1,Gold,Great Britain,Great Britain
106891.0,Summer,Cycling Track,"Keirin, Men",21,,Japan,
106895.0,Summer,Cycling Road,"Road Race, Individual, Men",,,Great Britain,
106895.0,Summer,Cycling Road,"Individual Time Trial, Men",11,,Great Britain,
106896.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",7,,Spain,Spain
106899.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",5,,Netherlands,Netherlands
106901.0,Summer,Cycling Track,"Individual Pursuit, 4,000 metres, Men",14,,Ukraine,
106902.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",8,,France,France
106902.0,Summer,Cycling Track,"Madison, Men",7,,France,Jérôme Neuville
106911.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",3,Bronze,New Zealand,New Zealand
106915.0,Summer,Cycling Track,"Team Sprint, Men",8,,United States,United States
106916.0,Summer,Cycling Track,"Keirin, Men",21,,United States,
106916.0,Summer,Cycling Track,"Team Sprint, Men",8,,United States,United States
106918.0,Summer,Cycling Track,"Points Race, Men",14,,Ukraine,
106918.0,Summer,Cycling Track,"Madison, Men",15,,Ukraine,Liubomyr Polataiko
106919.0,Summer,Cycling Track,"Individual Pursuit, 4,000 metres, Men",2,Silver,New Zealand,
106919.0,Summer,Cycling Track,"Team Pursuit, 4,000 metres, Men",3,Bronze,New Zealand,New Zealand
106919.0,Summer,Cycling Track,"Madison, Men",10,,New Zealand,Greg Henderson
106922.0,Summer,Cycling Track,"Points Race, Men",12,,Belgium,
106922.0,Summer,Cycling Track,"Madison, Men",4,,Belgium,Kenny De Ketele
106924.0,Summer,Cycling Track,"Points Race, Men",9,,Czech Republic,
106924.0,Summer,Cycling Track,"Madison, Men",13,,Czech Republic,Alois Kaňkovský
106929.0,Summer,Cycling Road,"Road Race, Individual, Men",40,,Colombia,
106935.0,Summer,Equestrian Eventing,"Individual, Open",25,,Germany,Mr. Medicott
106935.0,Summer,Equestrian Eventing,"Team, Open",1,Gold,Germany,Mr. Medicott / Germany
106936.0,Summer,Equestrian Eventing,"Individual, Open",50,,New Zealand,Sugoi
106936.0,Summer,Equestrian Eventing,"Team, Open",5,,New Zealand,Sugoi / New Zealand
106937.0,Summer,Equestrian Eventing,"Individual, Open",1,Gold,Germany,Marius
106937.0,Summer,Equestrian Eventing,"Team, Open",1,Gold,Germany,Marius / Germany
106948.0,Summer,Equestrian Eventing,"Individual, Open",,,United States,Poggio II
106948.0,Summer,Equestrian Eventing,"Team, Open",7,,United States,Poggio II / United States
106951.0,Summer,Equestrian Eventing,"Individual, Open",,,Austria,Quick
106953.0,Summer,Equestrian Eventing,"Individual, Open",46,,Belgium,Bold Action
106956.0,Summer,Equestrian Eventing,"Individual, Open",,,Czech Republic,Karla
106957.0,Summer,Equestrian Eventing,"Individual, Open",38,,Ireland,Lorgaine
106957.0,Summer,Equestrian Eventing,"Team, Open",8,,Ireland,Lorgaine / Ireland
106962.0,Summer,Equestrian Eventing,"Individual, Open",,,Sweden,Keymaster
106962.0,Summer,Equestrian Eventing,"Team, Open",4,,Sweden,Keymaster / Sweden
106965.0,Summer,Equestrian Eventing,"Individual, Open",23,,Italy,Ava
106965.0,Summer,Equestrian Eventing,"Team, Open",6,,Italy,Ava / Italy
106967.0,Summer,Equestrian Eventing,"Individual, Open",51,,Canada,King Pin
106967.0,Summer,Equestrian Eventing,"Team, Open",9,,Canada,King Pin / Canada
106974.0,Summer,Equestrian Eventing,"Individual, Open",40,,Italy,Cappa Hill
106974.0,Summer,Equestrian Eventing,"Team, Open",6,,Italy,Cappa Hill / Italy
106975.0,Summer,Equestrian Eventing,"Individual, Open",19,,Poland,Weriusz
106978.0,Summer,Equestrian Eventing,"Individual, Open",47,,Brazil,Land Heir
106978.0,Summer,Equestrian Eventing,"Team, Open",10,,Brazil,Land Heir / Brazil
106988.0,Summer,Equestrian Dressage,"Individual, Open",33,,United States,Brentina
106988.0,Summer,Equestrian Dressage,"Team, Open",,,United States,Brentina / United States
106990.0,Summer,Equestrian Dressage,"Individual, Open",3,Bronze,Germany,Bonaparte 67
106990.0,Summer,Equestrian Dressage,"Team, Open",1,Gold,Germany,Bonaparte 67 / Germany
106992.0,Summer,Equestrian Dressage,"Individual, Open",25,,Netherlands,Sunrise
106992.0,Summer,Equestrian Dressage,"Team, Open",2,Silver,Netherlands,Sunrise / Netherlands
106994.0,Summer,Equestrian Dressage,"Individual, Open",31,,France,Calimucho
106994.0,Summer,Equestrian Dressage,"Team, Open",6,,France,Calimucho / France
106995.0,Summer,Equestrian Dressage,"Individual, Open",26,,Austria,Falcao 12
106996.0,Summer,Equestrian Dressage,"Individual, Open",11,,Denmark,Don Schufro
106996.0,Summer,Equestrian Dressage,"Team, Open",3,Bronze,Denmark,Don Schufro / Denmark
106997.0,Summer,Equestrian Dressage,"Individual, Open",6,,Russian Federation,Balagur
106999.0,Summer,Equestrian Dressage,"Individual, Open",7,,Great Britain,Lancet
106999.0,Summer,Equestrian Dressage,"Team, Open",5,,Great Britain,Lancet / Great Britain
107001.0,Summer,Equestrian Dressage,"Individual, Open",29,,Belarus,Redford
107006.0,Summer,Equestrian Dressage,"Individual, Open",43,,Canada,Orion
107006.0,Summer,Equestrian Dressage,"Team, Open",8,,Canada,Orion / Canada
107020.0,Summer,Equestrian Jumping,"Individual, Open",3,Bronze,United States,Authentic
107020.0,Summer,Equestrian Jumping,"Team, Open",1,Gold,United States,Authentic / United States
107023.0,Summer,Equestrian Jumping,"Individual, Open",6,,United States,Sapphire
107023.0,Summer,Equestrian Jumping,"Team, Open",1,Gold,United States,Sapphire / United States
107024.0,Summer,Equestrian Jumping,"Individual, Open",,,Brazil,Chupa Chup
107024.0,Summer,Equestrian Jumping,"Team, Open",,,Brazil,Chupa Chup / Brazil
107027.0,Summer,Equestrian Jumping,"Individual, Open",,,Germany,Cöster
107027.0,Summer,Equestrian Jumping,"Team, Open",,,Germany,Cöster / Germany
107038.0,Summer,Equestrian Jumping,"Individual, Open",16,,Netherlands,Monaco
107038.0,Summer,Equestrian Jumping,"Team, Open",4,,Netherlands,Monaco / Netherlands
107050.0,Summer,Equestrian Jumping,"Individual, Open",10,,Switzerland,Jalisca Solier
107050.0,Summer,Equestrian Jumping,"Team, Open",3,Bronze,Switzerland,Jalisca Solier / Switzerland
107054.0,Summer,Equestrian Jumping,"Individual, Open",,,Germany,Cornet Obolensky
107054.0,Summer,Equestrian Jumping,"Team, Open",,,Germany,Cornet Obolensky / Germany
107055.0,Summer,Equestrian Jumping,"Individual, Open",29,,Mexico,Zorro
107055.0,Summer,Equestrian Jumping,"Team, Open",,,Mexico,Zorro / Mexico
107057.0,Summer,Equestrian Jumping,"Individual, Open",,,Switzerland,No Mercy
107057.0,Summer,Equestrian Jumping,"Team, Open",3,Bronze,Switzerland,No Mercy / Switzerland
107059.0,Summer,Equestrian Jumping,"Individual, Open",,,Jordan,Sam-Sam
107083.0,Summer,Athletics,"Javelin Throw, Men",9,,Latvia,
107084.0,Summer,Athletics,"Javelin Throw, Men",,,Russian Federation,
107085.0,Summer,Athletics,"Javelin Throw, Men",3,Bronze,Finland,
107086.0,Summer,Athletics,"Javelin Throw, Men",1,Gold,Norway,
107088.0,Summer,Athletics,"Javelin Throw, Men",,,Japan,
107091.0,Summer,Athletics,"Javelin Throw, Men",,,New Zealand,
107092.0,Summer,Athletics,"Javelin Throw, Men",,,Republic of Korea,
107094.0,Summer,Athletics,"High Jump, Women",1,Gold,Belgium,
107096.0,Summer,Athletics,"High Jump, Women",4,,Spain,
107100.0,Summer,Athletics,"High Jump, Women",3,Bronze,United States,
107101.0,Summer,Athletics,"High Jump, Women",7,,Kazakhstan,
107104.0,Summer,Athletics,"High Jump, Women",,,Russian Federation,
107105.0,Summer,Athletics,"High Jump, Women",,,Russian Federation,
107106.0,Summer,Athletics,"High Jump, Women",,,Mexico,
107108.0,Summer,Athletics,"High Jump, Women",9,,Czech Republic,
107109.0,Summer,Athletics,"High Jump, Women",,,Thailand,
107112.0,Summer,Athletics,"4 × 100 metres Relay, Women",,,United States,United States
107114.0,Summer,Athletics,"100 metres, Women",,,The Bahamas,
107115.0,Summer,Athletics,"4 × 100 metres Relay, Women",1,Gold,Belgium,Belgium
107119.0,Summer,Athletics,"4 × 100 metres Relay, Women",,,Germany,Germany
107126.0,Summer,Athletics,"100 metres, Women",,,Nigeria,
107126.0,Summer,Athletics,"200 metres, Women",,,Nigeria,
107126.0,Summer,Athletics,"4 × 100 metres Relay, Women",2,Silver,Nigeria,Nigeria
107127.0,Summer,Athletics,"200 metres, Women",,,Nigeria,
107127.0,Summer,Athletics,"4 × 100 metres Relay, Women",2,Silver,Nigeria,Nigeria
107128.0,Summer,Athletics,"4 × 100 metres Relay, Women",,,Belarus,Belarus
107132.0,Summer,Athletics,"200 metres, Women",,,Cuba,
107132.0,Summer,Athletics,"4 × 400 metres Relay, Women",4,,Cuba,Cuba
107133.0,Summer,Athletics,"100 metres, Women",,,Cuba,
107137.0,Summer,Athletics,"4 × 100 metres Relay, Women",,,Trinidad and Tobago,Trinidad and Tobago
107138.0,Summer,Athletics,"100 metres, Women",,,Trinidad and Tobago,
107138.0,Summer,Athletics,"4 × 100 metres Relay, Women",,,Trinidad and Tobago,Trinidad and Tobago
107151.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,People's Republic of China,
107151.0,Summer,Artistic Gymnastics,"Team All-Around, Women",1,Gold,People's Republic of China,People's Republic of China
107151.0,Summer,Artistic Gymnastics,"Floor Exercise, Women",7,,People's Republic of China,
107151.0,Summer,Artistic Gymnastics,"Horse Vault, Women",3,Bronze,People's Republic of China,
107151.0,Summer,Artistic Gymnastics,"Balance Beam, Women",3,Bronze,People's Republic of China,
107157.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,Russian Federation,
107157.0,Summer,Artistic Gymnastics,"Team All-Around, Women",4,,Russian Federation,Russian Federation
107157.0,Summer,Artistic Gymnastics,"Balance Beam, Women",,,Russian Federation,
107159.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",7,,Russian Federation,
107159.0,Summer,Artistic Gymnastics,"Team All-Around, Women",4,,Russian Federation,Russian Federation
107159.0,Summer,Artistic Gymnastics,"Floor Exercise, Women",8,,Russian Federation,
107159.0,Summer,Artistic Gymnastics,"Horse Vault, Women",8,,Russian Federation,
107159.0,Summer,Artistic Gymnastics,"Uneven Bars, Women",,,Russian Federation,
107159.0,Summer,Artistic Gymnastics,"Balance Beam, Women",4,,Russian Federation,
107162.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,Ukraine,
107162.0,Summer,Artistic Gymnastics,"Team All-Around, Women",,,Ukraine,Ukraine
107162.0,Summer,Artistic Gymnastics,"Floor Exercise, Women",,,Ukraine,
107162.0,Summer,Artistic Gymnastics,"Uneven Bars, Women",,,Ukraine,
107162.0,Summer,Artistic Gymnastics,"Balance Beam, Women",,,Ukraine,
107163.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,Ukraine,
107163.0,Summer,Artistic Gymnastics,"Team All-Around, Women",,,Ukraine,Ukraine
107163.0,Summer,Artistic Gymnastics,"Uneven Bars, Women",,,Ukraine,
107163.0,Summer,Artistic Gymnastics,"Balance Beam, Women",,,Ukraine,
107168.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,France,
107168.0,Summer,Artistic Gymnastics,"Team All-Around, Women",7,,France,France
107168.0,Summer,Artistic Gymnastics,"Floor Exercise, Women",,,France,
107168.0,Summer,Artistic Gymnastics,"Balance Beam, Women",,,France,
107171.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,Spain,
107171.0,Summer,Artistic Gymnastics,"Floor Exercise, Women",,,Spain,
107171.0,Summer,Artistic Gymnastics,"Uneven Bars, Women",,,Spain,
107171.0,Summer,Artistic Gymnastics,"Balance Beam, Women",,,Spain,
107180.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,Brazil,
107180.0,Summer,Artistic Gymnastics,"Team All-Around, Women",8,,Brazil,Brazil
107180.0,Summer,Artistic Gymnastics,"Floor Exercise, Women",6,,Brazil,
107183.0,Summer,Artistic Gymnastics,"Individual All-Around, Women",,,Brazil,
107183.0,Summer,Artistic Gymnastics,"Team All-Around, Women",8,,Brazil,Brazil
107183.0,Summer,Artistic Gymnastics,"Uneven Bars, Women",,,Brazil,
